temperature,pressure
595.199,606.021
593.84,602.539
592.651,598.436
595.71,606.823
593.102,600.023
594.305,603.844
592.534,598.003
593.404,601.04
593.197,600.286
593.426,601.031
593.295,600.563
594.39,603.153
595.086,604.627
593.93,602.174
592.609,598.177
594.864,603.857
594.294,601.887
591.402,593.967
593.213,599.654
579.834,542.756
530.998,405.012
543.77,428.758
546.615,437.406
551.529,452.938
551.318,453.197
551.336,451.876
552.457,456.218
553.565,459.625
593.056,592.769
557.622,471.568
573.025,522.243
574.407,528.633
565.507,499.61
565.703,500.354
571.85,521.456
571.893,521.935
579.478,547.523
584.54,563.47
574.655,532.049
576.95,540.283
579.927,551.092
584.891,567.551
582.547,560.639
583.283,563.348
586.809,574.799
584.851,569.055
584.619,568.289
585.336,570.911
588.093,580.355
590.369,585.557
589.331,584.246
588.879,582.573
587.082,577.355
586.953,576.927
589.331,584.246
587.429,578.7
587.821,580.296
590.881,590.129
589.348,585.774
590.069,588.25
588.846,584.057
594.781,599.099
590.4,589.499
589.524,586.672
590.119,588.832
590.056,588.669
590.31,589.64
593.399,598.692
591.822,595.093
593.06,598.343
594.374,600.521
592.867,598.302
595.531,601.775
593.216,598.971
591.904,595.511
591.508,594.108
510.126,335.727
471.431,285.73
510.484,336.591
510.983,337.903
475.176,291.876
394.356,188.833
513.048,343.261
508.874,338.35
514.191,345.778
515.497,349.102
500.895,328.682
500.895,328.682
450.704,263.443
515.624,349.619
504.181,335.595
517.141,353.37
518.008,355.768
454.599,269.992
505.359,338.122
517.588,354.703
506.576,340.753
510.454,349.294
521.598,365.222
522.575,367.575
497.393,333.862
521.312,367.988
521.312,367.988
526.592,378.616
526.996,380.189
506.182,351.019
529.788,387.777
530.465,389.557
517.971,372.818
533.172,397.26
506.374,358.747
534.48,401.479
535.73,404.939
374.96,167.823
537.977,411.131
539.131,414.371
313.454,93.2196
283.374,59.2261
252.561,24.6057
263.933,37.2373
337.992,121.542
325.689,108.432
242.996,13.8329
419.721,215.509
441.834,241.665
494.705,309.342
310.652,92.2007
310.728,92.2007
399.199,192.029
308.811,89.8594
422.9,219.371
277.399,53.4665
448.048,249.411
353.378,140.33
448.048,249.411
353.378,140.33
380.686,171.32
358.734,146.733
448.048,249.411
429.235,227.077
383.622,174.788
429.235,227.077
497.789,313.903
451.103,253.242
469.615,276.308
408.855,203.125
294.753,74.4152
454.118,257.041
432.39,230.921
474.721,283.04
435.535,234.76
316.505,99.5137
487.313,299.618
366.894,156.359
240.218,10.6184
495.058,310.19
438.67,238.595
414.715,210.52
502.826,321.211
477.125,286.241
477.125,286.241
499.392,316.265
490.609,304.203
392.499,185.205
462.868,268.18
502.492,320.745
372.419,162.802
283.972,62.99
441.792,242.422
503.173,321.727
465.663,271.778
468.386,275.301
465.663,271.778
372.419,162.802
447.979,250.045
447.979,250.045
503.774,322.607
493.426,308.163
451.037,253.831
451.037,253.831
427.254,225.423
504.033,322.985
504.033,322.985
430.407,229.187
487.435,300.21
378.021,169.289
252.775,26.5083
430.407,229.187
500.293,317.743
489.135,302.544
457.046,261.32
247.486,20.5033
503.019,321.595
504.482,323.654
490.714,304.718
504.675,323.954
459.983,265.004
490.714,304.718
459.983,265.004
386.605,179.163
416.946,213.777
291.913,73.1395
392.467,185.888
247.415,20.8568
482.745,294.181
482.745,294.181
446.154,248.218
505.01,324.496
395.445,189.303
423.265,221.222
486.629,299.384
505.287,324.962
486.629,299.384
471.081,279.142
486.632,299.384
501.316,319.396
496.919,313.306
505.191,324.862
473.646,282.469
398.455,192.755
488.387,301.756
476.11,285.687
401.497,196.25
490.022,303.973
372.931,164.029
401.497,196.25
478.466,288.785
498.71,315.805
504.074,323.316
323.435,109.025
234.865,4.76947
327.587,113.719
381.368,173.585
461.346,267.125
325.696,111.358
267.007,45.4224
480.707,291.752
461.346,267.125
482.829,294.578
480.707,291.752
413.98,210.661
360.216,150.05
505.651,325.614
505.794,325.823
336.314,123.493
236.647,8.86088
390.152,183.568
442.485,244.194
505.408,325.263
448.838,251.934
484.828,297.256
360.216,150.05
420.389,218.138
362.847,153.001
393.158,186.998
472.378,281.246
505.63,325.594
501.911,320.337
490.079,304.354
504.05,323.328
498.347,315.475
426.879,225.777
498.347,315.475
474.902,284.522
504.538,324.049
370.993,162.137
343.268,131.24
492.974,308.3
345.669,133.912
317.122,102.185
506.173,326.397
433.412,233.551
504.749,324.364
436.681,237.475
376.636,168.476
506.222,326.47
494.251,310.049
494.251,310.049
232.414,3.03073
345.669,133.912
408.738,204.899
466.797,274.379
503.849,323.154
503.849,323.154
379.522,171.723
505.729,325.782
379.522,171.723
496.491,313.125
415.194,212.395
382.449,175.025
497.467,314.471
497.467,314.471
418.459,216.208
385.419,178.379
502.653,321.577
506.344,326.697
489.237,303.477
474.677,284.544
505.673,325.793
502.653,321.577
490.791,305.573
503.06,322.153
490.791,305.573
499.901,317.843
503.428,322.68
455.826,260.967
455.826,260.967
363.695,154.002
481.538,293.56
458.853,264.767
494.767,310.983
501.176,319.624
366.447,157.079
369.243,160.211
504.343,324.001
464.68,272.148
495.884,312.513
438.259,239.735
336.211,123.324
504.595,324.37
438.259,239.735
505.789,326.071
498.689,316.391
470.139,279.146
470.139,279.146
472.711,282.473
313.849,98.2724
506.016,326.435
491.929,307.483
505.408,325.594
491.929,307.483
417.112,214.826
491.929,307.483
493.252,309.278
506.213,326.764
494.471,310.939
505.571,325.851
454.242,259.39
493.252,309.278
454.242,259.39
504.415,324.279
479.736,291.649
505.863,326.317
481.835,294.418
504.678,324.673
505.863,326.317
505.993,326.532
430.394,230.585
502.877,322.301
430.394,230.585
433.707,234.573
498.425,316.371
506.228,326.928
433.707,234.573
506.864,327.878
505.706,326.26
505.868,326.519
473.62,284.153
446.69,250.452
501.213,320.253
372.988,164.218
478.203,290.156
504.866,325.215
412.505,209.6
449.822,254.348
415.807,213.478
502.28,321.773
455.894,261.97
496.484,314.122
505.338,325.934
455.894,261.97
506.417,327.426
482.303,295.572
455.894,261.97
457.153,255.309
416.208,206.819
461.237,260.973
419.93,211.556
465.113,266.377
460.211,260.258
450.055,247.715
468.764,271.495
443.725,240.698
443.725,240.698
467.422,270.213
472.182,276.309
475.361,280.809
472.182,276.309
412.337,203.548
318.695,97.604
395.775,184.678
460.935,262.306
475.361,280.809
478.301,284.988
395.775,184.678
464.273,266.803
437.995,234.506
476.719,283.165
467.457,271.105
467.457,271.105
481.003,288.848
437.995,234.506
381.278,168.627
467.457,271.105
481.003,288.848
476.719,283.165
457.558,258.752
483.476,292.392
402.493,193.006
470.485,275.211
470.485,275.211
341.901,124.164
444.849,243.275
444.849,243.275
405.857,197.174
485.728,295.633
256.559,29.3707
368.673,155.0
476.062,282.828
346.95,130.383
365.735,151.404
429.675,225.31
451.433,251.769
489.619,301.258
466.819,271.017
486.282,296.67
489.619,301.258
489.619,301.258
439.676,237.934
480.995,289.655
374.653,162.308
439.676,237.934
483.222,292.775
422.526,217.787
485.293,295.7
460.742,263.906
475.011,282.086
357.714,143.616
485.293,295.7
463.677,267.77
324.488,104.774
477.487,285.48
383.791,173.436
380.73,169.715
380.73,169.715
487.211,298.434
463.677,267.77
446.123,246.105
406.928,199.963
406.928,199.963
449.273,250.11
256.995,29.5325
429.061,225.858
406.928,199.963
429.061,225.858
429.061,225.858
410.137,203.866
497.42,312.833
413.34,207.758
413.34,207.758
389.94,180.886
496.546,311.713
435.5,233.815
366.187,153.946
393.023,184.606
471.926,278.72
497.509,313.18
438.681,237.754
499.091,315.428
486.07,297.423
486.07,297.423
422.431,221.322
313.127,96.5882
461.651,269.283
391.262,184.941
505.741,326.558
506.742,327.992
499.049,317.658
504.253,324.622
469.565,279.475
507.263,328.818
469.565,279.475
507.205,328.745
491.848,308.346
507.264,328.869
507.175,328.791
507.175,328.791
478.557,291.242
367.274,156.969
506.77,328.243
505.565,326.593
506.883,328.438
456.713,263.539
372.736,163.432
506.989,328.625
506.989,328.625
506.147,327.504
507.09,328.806
507.674,329.796
461.993,270.31
487.177,302.721
487.177,302.721
506.477,328.035
507.581,329.604
500.01,319.534
489.869,306.356
342.14,128.277
505.011,326.165
507.795,330.096
507.705,329.868
507.829,330.205
507.875,330.316
505.964,327.66
506.177,328.009
508.065,330.679
507.425,329.694
507.551,329.936
508.279,331.226
506.783,329.059
361.004,149.193
409.586,206.125
414.609,212.23
499.257,319.626
508.728,332.278
505.41,327.746
499.828,320.52
500.378,321.404
508.985,333.021
373.921,163.825
506.755,330.295
490.377,309.128
501.959,324.095
467.391,279.537
594.905,598.324
596.496,603.579
594.589,601.417
592.711,591.076
591.446,594.125
591.067,592.773
591.5,594.281
591.287,593.525
590.836,591.964
586.435,571.283
585.973,570.628
587.105,573.222
590.37,590.279
590.08,589.272
590.356,589.53
589.872,588.473
589.722,588.006
589.496,587.205
589.205,585.758
588.989,585.282
588.706,584.29
588.148,580.782
588.202,582.266
587.764,579.475
588.075,582.163
586.949,575.675
586.655,575.77
586.754,576.095
587.877,581.458
586.735,577.185
586.029,573.809
587.472,580.009
585.932,573.587
587.137,578.831
587.044,578.503
586.354,575.931
586.087,571.429
587.086,578.643
586.219,575.486
586.049,574.486
587.013,578.383
586.633,577.051
586.947,578.146
586.458,576.426
586.909,578.009
586.3,575.617
586.469,576.459
586.427,576.284
586.458,575.939
586.422,576.142
586.447,576.336
586.75,577.441
586.521,576.278
586.582,576.857
586.682,577.202
586.911,576.491
586.509,576.524
586.563,576.567
586.525,576.643
586.561,576.78
586.597,576.901
586.549,576.736
586.781,576.72
586.744,576.739
586.555,576.758
586.569,576.758
586.569,576.758
586.574,576.82
586.561,576.779
586.561,576.779
586.566,576.79
594.693,601.671
594.997,602.823
596.36,604.508
594.785,602.048
594.189,601.698
593.064,599.344
594.524,602.938
593.87,601.465
591.846,595.346
592.781,598.737
592.051,596.143
593.449,600.816
591.777,595.171
594.322,603.154
593.13,600.063
593.781,602.065
593.978,602.794
592.324,597.263
594.319,603.77
594.155,603.436
592.931,599.445
594.155,603.436
592.826,599.067
593.106,600.068
595.105,605.89
595.763,607.151
594.765,605.292
592.947,599.493
594.168,603.653
594.802,605.375
596.643,608.091
594.171,603.651
593.504,601.465
593.921,602.85
592.697,598.609
595.228,606.141
592.576,598.181
594.737,605.094
595.152,605.839
593.102,600.023
595.152,605.839
592.808,598.989
593.022,599.731
592.438,597.663
593.54,601.442
592.677,598.504
592.709,598.604
593.564,601.414
592.596,598.177
593.715,601.737
592.807,598.826
591.966,595.954
591.695,595.012
592.036,596.141
489.639,343.068
527.872,398.878
538.538,416.893
538.538,416.893
526.71,402.509
539.159,422.584
566.825,496.264
551.529,452.937
557.274,471.214
576.864,531.636
555.504,462.905
556.279,467.55
557.622,471.567
560.571,480.916
565.89,498.295
563.179,488.827
560.025,480.818
560.849,483.85
573.439,527.029
576.029,534.442
580.169,551.015
578.147,544.495
580.494,552.779
585.376,568.845
586.592,571.679
583.774,564.302
586.695,573.762
586.695,573.762
584.507,567.599
586.476,574.339
585.165,570.031
588.417,580.79
584.99,569.74
587.305,577.627
586.89,576.465
586.575,575.464
589.744,585.84
591.928,591.448
588.942,584.022
589.936,587.504
590.519,588.775
588.758,583.751
590.94,591.284
590.713,590.674
590.339,589.499
590.63,590.595
589.843,587.865
591.334,593.14
592.652,596.825
592.008,595.316
590.714,591.111
591.243,592.966
592.549,597.61
591.904,595.51
591.443,593.876
470.132,283.693
509.22,334.121
503.555,327.066
510.295,336.067
510.484,336.59
510.641,336.92
394.356,188.832
475.176,291.875
495.374,317.745
510.829,337.878
511.081,339.872
506.62,333.382
497.985,322.777
513.454,343.922
481.562,303.224
514.094,345.535
514.775,347.262
516.38,351.528
505.359,338.121
512.444,346.536
516.54,353.118
411.897,213.603
519.668,359.941
519.746,360.286
417.223,221.591
495.601,330.275
495.601,330.275
521.528,365.811
520.108,365.004
525.419,375.4
524.77,374.293
526.996,380.188
530.909,391.018
531.846,394.405
532.824,396.105
506.374,358.746
534.461,401.227
532.148,397.78
236.76,9.16756
252.561,24.6057
248.771,20.3443
257.909,30.7258
274.972,50.3957
248.489,20.0333
348.112,133.968
419.721,215.575
351.723,137.149
494.705,309.338
399.199,192.004
461.308,265.486
461.308,265.486
494.705,309.338
228.046,2.26997
308.807,89.8549
232.89,4.0672
444.957,245.598
489.562,302.31
481.437,291.528
314.506,97.0312
501.024,318.394
334.715,119.707
489.562,302.31
314.507,97.0312
501.024,318.394
499.868,316.736
408.492,203.078
451.103,253.304
358.733,146.751
435.535,234.759
502.016,319.876
498.631,315.075
432.39,230.936
268.357,44.1772
316.528,99.509
339.505,125.473
435.535,234.759
435.535,234.759
339.505,125.473
495.058,310.167
487.313,299.64
495.058,310.167
389.527,181.734
366.894,156.375
299.837,80.3682
500.08,317.224
366.894,156.375
441.792,242.392
259.932,34.9209
462.868,268.202
503.173,321.654
490.609,304.237
479.421,289.362
503.173,321.654
479.421,289.362
395.487,188.721
501.264,318.997
498.055,314.51
398.491,192.235
324.866,109.651
327.029,112.22
501.771,319.762
468.386,275.286
401.514,195.765
306.196,88.8618
468.386,275.286
378.021,169.282
306.196,88.8618
327.03,112.22
451.037,253.782
378.021,169.282
503.536,322.306
351.877,140.013
499.62,316.79
454.061,257.548
487.435,300.192
504.268,323.388
487.435,300.192
354.415,142.943
473.578,282.03
454.061,257.548
380.857,172.543
380.857,172.543
433.563,232.993
289.088,69.6279
433.563,232.993
235.777,5.5112
489.135,302.513
433.563,232.993
457.046,261.283
436.72,236.799
459.983,264.979
490.714,304.678
439.875,240.615
503.664,322.618
386.605,179.138
480.622,291.312
498.629,315.538
443.021,244.439
465.681,272.219
505.01,324.565
315.493,99.9048
500.106,317.641
446.154,248.263
262.459,39.138
484.748,296.835
423.265,221.205
276.256,55.3804
449.266,252.085
495.887,311.843
342.869,130.513
505.047,324.653
426.451,224.966
452.35,255.891
473.646,282.502
501.316,319.374
452.35,255.891
501.316,319.374
429.649,228.757
497.857,314.608
490.022,303.989
476.11,285.722
429.649,228.757
503.803,322.893
372.939,164.047
490.022,303.989
404.571,199.773
502.304,320.795
498.71,315.811
432.857,232.576
254.146,29.8251
325.551,111.353
480.707,291.779
410.814,206.997
413.98,210.676
436.07,236.418
499.484,316.904
413.98,210.676
504.32,323.653
495.397,311.381
500.819,318.799
469.752,277.826
390.152,183.576
469.752,277.826
474.902,284.489
448.838,251.915
496.473,312.872
393.158,187.0
420.389,218.166
455.06,259.61
448.838,251.915
396.202,190.472
451.97,255.775
490.31,304.337
477.315,287.641
474.902,284.489
474.902,284.489
396.202,190.472
370.993,162.125
430.143,229.683
491.585,306.381
433.412,233.581
504.538,324.06
499.158,316.613
479.612,290.657
373.793,165.271
405.553,201.195
370.993,162.125
494.251,310.023
439.941,241.43
463.977,270.821
501.165,319.43
506.205,326.49
501.165,319.43
408.738,204.87
487.562,301.236
505.274,325.164
411.952,208.592
415.214,212.362
472.155,281.307
498.356,315.685
504.627,324.282
504.627,324.282
502.653,321.546
452.735,257.098
449.592,253.211
455.826,260.947
477.084,287.72
425.043,223.919
394.571,188.79
506.147,326.482
425.043,223.919
493.551,309.342
394.571,188.79
493.551,309.342
428.35,227.841
235.267,8.88551
333.918,120.783
494.767,311.004
504.343,323.993
400.86,195.99
496.905,313.938
495.884,312.533
438.259,239.728
438.259,239.728
487.283,301.221
374.966,166.628
374.966,166.628
441.532,243.703
505.036,325.034
444.776,247.669
490.496,305.542
410.537,207.165
500.172,318.47
500.172,318.47
477.515,288.713
417.112,214.84
506.642,327.403
383.867,176.668
504.678,324.678
501.941,320.956
506.387,327.072
356.165,145.418
506.624,327.423
483.809,297.024
504.919,325.041
506.543,327.353
502.877,322.293
485.66,299.491
497.561,315.171
463.112,270.602
506.862,327.851
465.895,274.161
487.397,301.808
506.228,326.928
468.578,277.612
499.216,317.458
229.975,2.62064
364.383,154.576
468.578,277.612
468.578,277.612
499.216,317.458
499.938,318.463
503.997,323.916
506.752,327.752
367.209,157.736
504.31,324.378
506.532,327.457
473.62,284.156
505.868,326.517
507.057,328.306
475.971,287.228
475.971,287.228
494.382,311.247
501.771,321.049
506.708,327.778
506.294,327.217
507.13,328.496
506.417,327.425
506.417,327.425
496.484,314.122
386.792,162.896
366.163,142.735
395.71,174.033
380.957,159.156
395.71,174.033
395.71,174.033
380.957,159.156
400.336,179.903
384.719,163.935
405.055,185.956
405.055,185.956
405.055,185.956
406.397,188.393
405.055,185.956
392.446,173.849
289.116,63.2184
368.307,147.853
379.515,159.602
409.854,192.176
414.714,198.531
353.049,131.165
414.714,198.531
396.393,178.956
403.282,185.843
419.615,204.987
396.393,178.956
415.787,200.69
386.576,168.66
390.186,173.311
419.615,204.987
419.615,204.987
414.714,198.531
412.041,197.314
419.615,204.987
342.397,120.355
412.041,197.314
420.521,206.95
328.969,106.055
404.402,189.383
429.439,218.05
377.829,159.994
424.531,211.508
248.781,22.7885
347.156,126.323
425.253,213.236
304.94,80.7253
330.935,108.504
420.848,208.934
377.829,159.994
434.311,224.567
420.848,208.934
425.226,214.722
434.311,224.567
439.119,231.015
433.84,226.114
429.561,220.458
335.068,113.648
401.244,187.579
443.833,237.349
424.559,215.699
443.675,237.833
448.036,243.666
448.428,243.529
322.682,100.537
448.036,243.666
438.042,231.667
291.655,66.2929
438.042,231.667
398.349,185.972
360.292,142.705
341.8,121.989
448.036,243.666
438.042,231.667
428.516,220.855
416.208,206.832
398.246,185.972
412.47,202.035
260.446,33.8267
398.246,185.972
416.208,206.832
416.208,206.832
428.516,220.855
346.652,127.975
461.237,260.834
366.022,149.792
326.447,105.174
385.823,172.352
450.055,247.57
419.93,211.596
346.652,127.975
330.496,110.152
405.283,194.831
465.113,266.121
405.283,194.831
465.113,266.121
